education,expersion,fuli,highSalary,lowSalary,name,place,yaoqiu
硕士,3-5年,五险一金定期体检加班补助全勤奖带薪年假餐补通讯补贴包吃节日福利五险一金定期体检加班补助全勤奖带薪年假餐补通讯补贴包吃节日福利,16,27K,算法研究员,北京,雨辰算法研究团队正在寻找研究员。作为雨辰的算法研究员，您将成为对数据驱动系统和产品的核心功能进行建模和设计的专家。这个职位的合适人选应在机器学习、深度学习、自然语言处理、统计学相关领域具有丰富的背景，并且具有数据结构和算法设计方面的知识。如果您是一个在团队环境中茁壮成长并通过分享知识和与团队合作获得个人满足感的人，那么这个职位对您来说是一个很好的选择。1. 参与自然语言处理NLP相关系统和产品的设计和开发；2. 针对不同业务，参与或负责如特征抽取选择、算法模型设计、模型评估及优化等一类或多类研发任务；3. 对相关的前沿理论、算法和工具进行预研，熟练阅读深度学习、NLP相关中英文文献，并分享。4. 在开放、创造性的环境中与项目经理和软件开发人员协作，为数据应用产品的开发工程师提供模型和系统的相关指导；1. 具有扎实的编程基础，如Python、C++等；2. 自然语言处理、机器学习、统计学相关专业，或从事自然语言处理相关工作3年以上；3. 扎实的机器学习和数据挖掘基础，在自然语言处理领域有深入研究，熟悉自然语言处理算法，包括Deep Learning、HMMs、CRFs、SVMs、LDA等；4. 熟悉NLP算法的实现，有能力在标准算法的标准上作修改，并进行相关数学推导等；5. 了解BiLSTM、Attention、Bert等工具或结构的相关技术；6. 熟悉一个或多个常见的 ML/DL/NLP 开源工具库，熟悉分布式机器学习框架，如tensorflow、PyTorch。其他(弹性)：1. 在机器学习、NLP、知识图谱等领域，通过著名期刊、会议或出版物，发表过研究记录或相关论文；2. 对数据分析相关的前沿技术充满兴趣并有所了解，有创新能力并善于动手实践；3. 具备良好的沟通能力和团队合作意识，态度主动积极，勇于承担压力并接受挑战。
硕士,3-5年,五险一金补充医疗保险定期体检年终奖股票期权带薪年假员工旅游免费班车餐补节日福利零食下午茶五险一金补充医疗保险定期体检年终奖股票期权带薪年假员工旅游免费班车餐补节日福利零食下午茶,30,50K,算法研究员,北京,? Experience with Machine Learning or Deep Learning or computer vision or NLP skill；? Solve problems by applying advanced ML techniques.? research experience with paper published in top conference or journals a plus.
本科,经验不限,五险一金定期体检年终奖股票期权带薪年假节日福利保险五险一金定期体检年终奖股票期权带薪年假节日福利保险,20,40K,算法研究员,北京,专注于机器学习算法研究与应用。如果你了解机器学习、深度学习、强化学习、迁移学习等相关知识，对人工智能抱有极大的热情，勇于挑战各种实际应用难题，欢迎加入我们！具体职责包括但不限于：0. 负责机器学习尤其是深度学习前沿问题的探索与研究，结合实际应用场景，提供技术解决方案，包括但不限于图像、视频、语音技术等。0. 负责提供分布式的算法实现的解决方案，大幅提升算法计算规模和性能0. 负责提供大数据分析建模方案，沉淀行业解决方案，协助拓展业务边界1. 计算机类、数学类专业背景，硕士以上学历，博士优先；2. 对下列领域有深入研究和资深实践经验：机器学习、深度学习、计算机视觉、语音识别、机器翻译、自然语言处理等；3. 有良好的数理分析素养以及数理统计基础，有较强的数据敏感能力，较强的逻辑分析能力；4. 在音频、视频、图像等领域，以及推荐/搜索/广告等领域有深入算法研究者优先；5. 良好的团队合作精神，严谨、皮实、乐观。https://job.alibaba.com/zhaopin/position_detail.htm?positionId=58887
本科,3-5年,五险一金补充医疗保险定期体检加班补助年终奖股票期权带薪年假员工旅游餐补交通补助节日福利住房补贴五险五险一金补充医疗保险定期体检加班补助年终奖股票期权带薪年假员工旅游餐补交通补助节日福利住房补贴五险,30,50K,高级算法研究员,北京,"高级算法研究员1.Boss直聘APP线上服务目标是：给招聘者，求职者匹配最合适的候选人；匹配主要是通过推荐服务完成的。2.本岗位具体负责行业特有的招聘求职双向个性化推荐系统的研究3.具体来说：（1）通过自己的学识，经验，以及对数据的观察，处理，研究，为推荐服务提供行之有效的算法策略。（2）能够独自或者带人，生产对求职双方匹配有价值的特征、算法、策略，完成对推荐服务的优化。4.优化目标是深入研究招聘双方的多样化的需求，打造引领行业的招聘/求职匹配能力，大幅提升求职招聘双方的NPS(满意度)1.计算机、数学、物理等相关专业统招硕士及以上学历2.有过长期的对于推荐系统/搜索系统/广告系统或者其他算法平台研究的经验3.熟悉各种机器学习/深度学习/NLP 算法，有能力追踪行业前沿的AI研究动态。4.熟练掌握sql,python,shell,java中的一到两种语言1.Boss直聘数据质量高，内容丰富，用户行为多，数据量大，是大数据工作者的天堂2.整个APP服务由算法驱动，公司高层对算法的支持和理解到位，相信算法内核是造成行业壁垒的内核因子3.团队缺少高级研究人员，对于真正有能力的人，发展空间大，可以不拘一格提拔。4.公司有健身房，食堂正在筹备中，员工福利好，工作氛围轻松团队介绍产品【kanzhun.com 】“公司大众点评网”，国内最大企业画像数据库产品【Boss直聘】，基于移动和机器学习的新招聘平台产品【店长直聘】，城市服务业第一直聘App有竞争力的工资。尊重技术产品的公司。证明单一领域机器比人牛逼已过时，让机器帮人干点正事。"
本科,1-3年,五险一金补充医疗保险定期体检年终奖股票期权带薪年假餐补零食下午茶五险一金补充医疗保险定期体检年终奖股票期权带薪年假餐补零食下午茶,25,50K,算法研究员,北京,1. 推进计算机视觉和机器/深度学习的最新技术。2. 在计算机视觉和机器/深度学习领域构建关键性应用。3. 将这些技术部应用到业务场景中。1. 背景：机器/深度学习，计算机视觉；图像或信号处理；计算摄影；计算机图形。2. 扎实的代码能力。3. 了解最新的研究成果，公共基准和开源系统。4. 积极主动，善于沟通和团队合作。5. 熟悉Python等脚本语言者优先。6. 具有丰富的深度学习框架（如Caffe，TensorFlow，MXNet，Torch）应用经验者优先考虑。7. 加分项：具有深度学习，计算机视觉，视频分析，三维重建/ SLAM和计算机图形学等方面的研究经验（如一个或多个会议或期刊论文的作者）。
硕士,3-5年,五险一金补充医疗保险定期体检加班补助年终奖股票期权带薪年假员工旅游餐补交通补助节日福利住房补贴五险五险一金补充医疗保险定期体检加班补助年终奖股票期权带薪年假员工旅游餐补交通补助节日福利住房补贴五险带薪年假扁平管理领导nice公司氛围好地铁周边移动互联网美女如云年度旅游,20,40K,算法研究员,北京,1、负责推荐算法的实现和改进；2、负责用户数据的挖掘和分析；1、全日制统招大学，计算机或相关理工科（数学、控制、通信等）硕士或以上学位；2、熟悉各种神级网络结构及深度学习算法，掌握决策树，SVM，Bagging/Boosting等机器学习算法原理；3、编程基本功扎实，熟悉Tensorflow/PyTorch等深度学习框架，熟练使用python、Java 或 C++语言；4、熟练使用hadoop、hive，有Spark平台开发经验优先；5、有搜索或推荐相关工作经验者优先。
本科,1-3年,五险一金补充医疗保险定期体检加班补助年终奖股票期权带薪年假员工旅游餐补交通补助节日福利住房补贴五险五险一金补充医疗保险定期体检加班补助年终奖股票期权带薪年假员工旅游餐补交通补助节日福利住房补贴五险股票期权带薪年假美女如云领导nice公司氛围好,15,25K,算法研究员,北京,1.熟悉常用的机器学习算法。2.有反欺诈经验者加分。3.熟悉文本分类各种算法。4.有图数据库操作经验者优先。
本科,3-5年,五险一金补充医疗保险定期体检加班补助年终奖股票期权带薪年假员工旅游餐补交通补助节日福利住房补贴五险五险一金补充医疗保险定期体检加班补助年终奖股票期权带薪年假员工旅游餐补交通补助节日福利住房补贴五险扁平管理领导nice移动互联网公司氛围好地铁周边,20,40K,算法研究员,北京,"1.Boss直聘APP线上服务目标是：给招聘者，求职者匹配最合适的候选人；匹配主要是通过推荐服务完成的。2.本岗位具体负责：行业特有的招聘求职双向个性化推荐系统的研究。3.具体来说：（1）通过自己的学识，经验，以及对数据的观察，处理，研究，为推荐服务提供行之有效的算法策略。（2）能够独自或者带人，生产对求职双方匹配有价值的特征、算法、策略，完成对推荐服务的优化。4.优化目标是：深入研究招聘双方的多样化的需求，打造引领行业的招聘/求职匹配能力，大幅提升求职招聘双方的NPS(满意度)1.计算机、数学、物理等相关专业统招硕士及以上学历；2.有过长期的对于推荐系统/搜索系统/广告系统或者其他算法平台研究的经验；3.熟悉各种机器学习/深度学习/NLP 算法，有能力追踪行业前沿的AI研究动态；4.熟练掌握sql,python,shell,java中的一到两种语言。1.Boss直聘数据质量高，内容丰富，用户行为多，数据量大，是大数据工作者的天堂；2.整个APP服务由算法驱动，公司高层对算法的支持和理解到位，相信算法内核是造成行业壁垒的内核因子；3.团队缺少高级研究人员，对于真正有能力的人，发展空间大，可以不拘一格提拔；4.公司有健身房，食堂正在筹备中，员工福利好，工作氛围轻松。"
本科,1-3年,,10,15K,知识图谱算法研究员,北京,知识图谱算法研究员：1.熟练掌握python或java，熟练使用neo4j、titan等图数据库中的一种；2.熟悉图查询语言以及实体消歧、知识融合等相关算法，有图数据库开发经验；3.参与过分词、命名实体识别等NLP任务以及聊天机器人、智能问答等相关项目，在知识图谱、自然语言处理领域有实际的项目研发经验。办公地点：北京
本科,经验不限,五险一金补充医疗保险定期体检年终奖股票期权带薪年假员工旅游餐补交通补助包吃节日福利住房补贴零食下午茶五险一金补充医疗保险定期体检年终奖股票期权带薪年假员工旅游餐补交通补助包吃节日福利住房补贴零食下午茶,25,50K,算法研究员,北京,SLAM、VIO算法的研发，验证，调试；大规模地图的建立与测试；产品级定位算法的研发与测试。熟悉state-of-the-art的视觉SLAM和VIO算法；理论基础扎实，熟悉多视图几何，卡尔曼滤波等原理；动手能力强，扎实的C/C++算法实现能力。
本科,应届生,五险一金补充医疗保险定期体检年终奖股票期权带薪年假员工旅游免费班车餐补交通补助节日福利五险一金补充医疗保险定期体检年终奖股票期权带薪年假员工旅游免费班车餐补交通补助节日福利,5,10K,机器学习算法研究实习生,北京,面向同学：2020年毕业的同学工作内容：以人工智能算法为依托，提升在线自驾导航中线路规划，ETA和交通状态预测的效果，改善用户出行体验1.知名大学本科及以上，计算机，电子，数学，统计，物理等专业，具备出色的分析能力和创造力2.深刻理解经典机器学习和深度学习中的各类模型，具备出色的工程实践能力3.拥有强烈的上进心，出众的学习能力，沟通能力以及良好的团队合作精神4.能长时间实习优先，简历注明能够实习的天数
本科,3-5年,五险一金补充医疗保险定期体检年终奖股票期权带薪年假餐补零食下午茶五险一金补充医疗保险定期体检年终奖股票期权带薪年假餐补零食下午茶地铁周边免费三餐六险一金年度旅游带薪年假不打卡免费零食,30,60K,旷视研究院-图像算法研究员,北京,1. 推进计算机视觉和机器/深度学习的最新技术。2. 在计算机视觉和机器/深度学习领域构建关键性应用。3. 将这些技术应用到业务场景当中。1. 背景：机器/深度学习，计算机视觉；图像或信号处理；计算摄影；计算机图形。2. 扎实的代码能力。3. 了解最新的研究成果，公共基准和开源系统。4. 积极主动，善于沟通和团队合作。5. 熟悉Python等脚本语言者优先。6. 具有丰富的深度学习框架（如Caffe，TensorFlow，MXNet，Torch）应用经验者优先考虑。7. 加分项：具有深度学习，计算机视觉，视频分析，三维重建/ SLAM和计算机图形学等方面的研究经验（如一个或多个会议或期刊论文的作者）。
硕士,应届生,带薪年假扁平管理领导nice公司氛围好带薪年假扁平管理领导nice公司氛围好带薪年假扁平管理领导nice公司氛围好,10,20K,算法研究员,北京,1. 利用图像识别，深度学习等算法进行指掌纹识别算法、指掌纹质量判断算法的研发与改进；2. 利用图像识别，深度学习等算法从事人脸检测、跟踪、识别，自然场景下多目标检测定位识别与跟踪，图像检索，OCR等研究与开发实现；3. 实现足迹的提取、足迹识别相关算法；4. 跟踪调研相关成熟与前沿技术、算法，不断尝试与优化算法的性能。1. 计算机、数学、电子信息相关专业硕士及以上学历；2. 熟悉机器学习、深度学习、模式识别、图像处理与计算机视觉相关算法，有计算视觉方向研究与实验经验；3. 熟悉C/C++语言，有较强的程序开发能力；4. 熟悉至少一种以下深度学习框架：tensorflow、caffe、mxnet、PyTorch等；5. 在国际高级别会议与期刊发表论文者、有图像识别领域专利者优先；6. 可接收相关专业应届毕业生及在读研究生实习。
硕士,经验不限,股票期权领导nice扁平管理不打卡免费零食地铁周边智能硬件公司氛围好股票期权领导nice扁平管理不打卡免费零食地铁周边智能硬件公司氛围好股票期权领导nice扁平管理不打卡免费零食地铁周边智能硬件公司氛围好,30,60K,vSLAM算法研究员,北京,"工作氛围好,期权,大牛多1. 计算机/自动化/电子/数学等相关领域专业，硕士及以上学历2. 熟悉单目/双目/RGB-D相机的工作原理，了解IMU/里程计/RTK等传感器3. 具有视觉SLAM算法导航研发经验，熟悉ORB-SLAM/SVO/LSD-SLAM/DSO等主流算法，了解视觉惯性里程计（VIO）的工作原理4. Linux开发，熟悉C/C++，了解ROS5. 在计算机视觉或机器人顶级会议IROS/ICRA/CVPR/ICCV/ECCV/AAAI/PAMI等有论文发表记录者优先"
硕士,应届生,扁平管理移动互联网1亿+美金融资2亿用户创新氛围浓厚扁平管理移动互联网1亿+美金融资2亿用户创新氛围浓厚扁平管理移动互联网1亿+美金融资2亿用户创新氛围浓厚,4,6K,语音识别算法研究,北京,1.负责语音识别相关算法的研究与开发，如语音前端处理、声学模型训练、语言模型训练、构图、解码器； 跟踪国内外最新的语音识别相关先进技术；2.跟踪国内外最新的语音识别相关先进技术；3.配合产品部门完成一些接口工作。1.信号处理、计算机、电子信息、自动化等相关专业硕士以上学历；2.有算法研究背景经验，对语音识别有较深入理解；在信号处理、声学建模、语言建模、解码器等一个或多个方面有较深入研究；有实用语音识别系统开发经验者尤佳，3.有语音信号增强、降噪、VAD、说话人分离经验者优先；追求完美，挑战不可能;华科系创业团队;
本科,5-10年,五险一金补充医疗保险定期体检年终奖带薪年假员工旅游免费班车餐补交通补助包吃节日福利五险一金补充医疗保险定期体检年终奖带薪年假员工旅游免费班车餐补交通补助包吃节日福利,50,80K,算法研究员,北京,-大数据量的用户行为数据的处理、清洗和挖掘，并持续迭代优化推荐策略-从数据中发现现有系统和算法的不足，提出改进的算法并推动实现-追踪业内前沿技术，结合业务特点，探索将前沿的算法技术应用于实际业务-精通Java/C++/Python/perl（精通任意一种语言即可），有5年以上数据挖掘的经验-较好的数据挖掘、个性化推荐或自然语言处理经验，熟悉常用的机器学习算法-有较多的程序开发经验，对数据结构和算法知识应用熟练；有大数据处理经验者更佳；-良好的沟通和推动能力，主动性强，对个性化推荐有一定的兴趣
本科,经验不限,不打卡免费零食地铁周边公司氛围好不打卡免费零食地铁周边公司氛围好不打卡免费零食地铁周边公司氛围好,20,40K,SLAM算法工程师/研究员,北京,- 研发无人驾驶中众包高精地图的构建、索引、更新技术- 研发基于多传感器融合的三维定位技术- 研发高精地图的大规模拼接、融合技术- 熟悉立体视觉的基础理论- 熟悉经典SLAM算法- 熟悉卡尔曼滤波相关算法- 熟悉激光雷达、惯导、轮速计、GPS等传感器信号的处理- 熟悉C/C++ 开发，有ROS经验者优先深动科技是一支快速成长的年轻团队。公司主要创始人员来自微软研究院，有深厚的机器视觉、三维重建和深度学习的产品技术开发经验，曾在国际顶级会议、期刊上发表过百余篇论文。团队成员大部分来自清华、北大、中科院、微软等顶尖的科研院所。
本科,1-3年,不打卡公司氛围好年终分红人生逆袭机会不打卡公司氛围好年终分红人生逆袭机会不打卡公司氛围好年终分红人生逆袭机会,10,15K,自动驾驶算法研究员,北京,有自动驾驶相关的研发经历，不局限于算法创始人（CEO）是海归人员，硕士毕业于俄罗斯国立科技大学MISIS，具有多年汽车行业从业经验；技术合伙人（CTO）是控制算法的大牛，硕士毕业于东北大学；市场总监具有多年的外资企业从业经历，也曾任职于民营企业，建立起整个市场销售网络。
硕士,1-3年,地铁周边美女如云地铁周边美女如云地铁周边美女如云,25,50K,深度学习算法研究员,北京,设计、训练、优化医学影像智能辅助诊断算法
硕士,1年以内,领导nice地铁周边公司氛围好定期团建五险一金扁平管理带薪年假文化活动丰富领导nice地铁周边公司氛围好定期团建五险一金扁平管理带薪年假文化活动丰富领导nice地铁周边公司氛围好定期团建五险一金扁平管理带薪年假文化活动丰富,25,50K,高级机器学习人脸识别算法研究员,北京,"1.?负责计算机视觉&机器学习（包括深度学习）算法的开发与性能提升，负责下述研究课题中的一项或多项，包括但不限于：人脸识别、检测、活体、跟踪、分类、语义分割、深度估计、图像处理、视频分析、3D图形与视觉、SLAM、强化学习、自然语言理解、机器人技术、模型压缩相关算法等；2.?提出和实现最前沿的算法，保持算法在工业界和学术界的领先；3.?推动计算机视觉&机器学习算法在众多实际应用领域的性能优化和落地。1.硕士及以上学历，计算机、软件工程、模式识别等相关专业；2.熟练掌握C++, 熟练掌握一门脚本语言（Python、Shell、Matlab等）；3.熟练掌握至少一种主流深度学习算法框架（如Caffe, Caffe2, Mxnet,PyTorch, Tensorflow, Keras等）；4.有较强的文献阅读、算法实现以及创新能力；5.良好的沟通能力和团队合作能力；6.满足以下一个或多个条件的，优先考虑：A.?有较强的研究能力者优先，例如在国际顶尖会议或期刊（包括但不限于CVPR, ICCV, ECCV, NIPS,ICML, AAAI, TPAMI, IJCV等）上发表过论文；B.?有较强的代码能力者优先，获得过ACM或其他商业代码竞赛的荣誉，或代码开源在GitHub上并有较大影响；C.?有较强的比赛经验者或者在重要数据集的排行榜上排名靠前的优先，包括但不限于ImageNet、PASCAL、LFW等；D.?有较丰富的相关经验者优先，比如有一年以上在人工智能领域公司进行计算机视觉&机器学习方面工作的经验，或来自国内外计算机视觉/机器学习/计算机图形学领域内知名实验室；E.?对Caffe, Mxnet,PyTorch, Tensorflow, Keras等的架构代码和设计逻辑有深入思考者优先。北京上古彩科技有限公司，于2016年12月31日正式挂牌新三板（股票代码：870626），是一家以高新科技为企业核心的创新型上市公司。北京上古彩科技股份有限公司是一家从事电子商务、网络营销及软件开发的新型高科技公司，公司成立于2008年，注册资本2200万元。"
硕士,3-5年,五险一金补充医疗保险定期体检加班补助年终奖股票期权带薪年假餐补节日福利五险一金补充医疗保险定期体检加班补助年终奖股票期权带薪年假餐补节日福利,30,60K,输入法服务化-NLP/机器学习算法研究员,北京,项目介绍搜狗输入法是国内第二大互联网超级产品，在亿级用户基础上，我们致力于探索创新搜狗输入法的更多可能性，为输入法叠加新的内涵，让它成为能够连接人与信息、人与服务的超级平台，开创输入法服务化的全新领域，为输入法创造全新的用户价值和商业价值。核心业务，核心算法利用机器学习、数据挖掘、信息检索、自然语言处理等技术，对海量内容资源进行清洗、挖掘，建立连接人与信息的匹配和智能推荐。招聘需求：技术达人，有3～5人小团队leader经验者加分。1. 学历：硕士及以上2. 专业：计算机相关3. 研发岗位，要求熟悉机器学习、数据挖掘、信息检索、自然语言处理、推荐系统等基础，并在至少一项上有较多的经验和较深的理解。4. 性格开朗，善于沟通，具有饱满的热情，积极主动对结果负责
本科,1-3年,补充医疗保险定期体检年终奖股票期权带薪年假员工旅游餐补通讯补贴交通补助节日福利住房补贴零食下午茶补充医疗保险定期体检年终奖股票期权带薪年假员工旅游餐补通讯补贴交通补助节日福利住房补贴零食下午茶,15,30K,预报模式算法研究员,北京,1.资料同化处理2.WRF本地化调参
本科,1-3年,五险一金定期体检年终奖带薪年假节日福利五险一金定期体检年终奖带薪年假节日福利,20,35K,自然语言处理算法研究员,北京,工作职责：1、负责或参与股票财经相关文本信息的处理，包括情感分析、关键词抽取、话题识别、摘要抽取等，需用到信息检索、NLP领域相关算法2、参与金融知识图谱的构建3、关注技术前沿，将最新的研究成果应用到算法效果优化1、硕士及以上学历，计算机相关专业2、熟练的编程能力，良好的数据结构和算法基础3、熟练掌握LR、GBDT、RF等机器学习模型，熟悉LDA等主题模型，了解NLP领域基本算法原理，有文本处理经验者优先4、能够根据需求完成相关算法的实现，并通过分析结果进行算法迭代优化，有深度学习工作经验者优先
硕士,3-5年,带薪年假美女如云地铁周边领导nice移动互联网公司氛围好扁平管理移动广告带薪年假美女如云地铁周边领导nice移动互联网公司氛围好扁平管理移动广告带薪年假美女如云地铁周边领导nice移动互联网公司氛围好扁平管理移动广告,20,40K,视觉算法研究员（技术研究院）,北京,1、负责计算机视觉和深度学习基本算法的开发与性能提升，包括但不限于图像视频分类、检测、分割、关键点、人脸识别等；2、支持产品的开发，解决推动计算机视觉算法性能优化和落地.1、硕士及以上学历，计算机、电子信息、软件或自动化等相关专业2、有较强的编程和算法实现能力，算法基础扎实，掌握常见的设计模式，具有良好的代码风格和质量意识，能独立完成算法模块设计、开发和测试；3、有深度学习研究背景，精通一个或多个领域算法研究；4、对计算机视觉的一个或多个领域有深入研究，包括但不限于图像视频分类、检测、分割、关键点、人脸识别等；5、有论文发表或者竞赛获奖经历者优先。Leader是大牛，技术产品团队人数100+，团队学习氛围浓
硕士,经验不限,,15,20K,算法研究员,北京,1、从事公司业务领域算法的研究、仿真、开发工作；2、负责对已有算法的实用化和优化进行的研究、仿真、开发工作。1、硕士及以上学历，应用数学、统计数学、计算数学、电力等相关专业；2、熟练掌握R语言、Python语言或Matlab工具；3、熟悉各种统计方法、优化算法；4、有扎实的数学基础，有算法相关的实际项目经验；5、较好的沟通能力，能够熟练阅读英文文献，为人诚恳踏实，动手能力强；6、有C/C++或者Java编程开发经验者优先；7、有电力系统负荷预测、优化规划等相关算法编制者优先。
本科,1-3年,五险一金补充医疗保险定期体检年终奖股票期权带薪年假员工旅游餐补通讯补贴交通补助包吃节日福利住房补贴零食下午茶五险一金补充医疗保险定期体检年终奖股票期权带薪年假员工旅游餐补通讯补贴交通补助包吃节日福利住房补贴零食下午茶股票期权领导nice公司氛围好地铁周边不打卡免费零食移动互联网年度旅游,20,40K,高级算法研究员,北京,"1.对海量行为日志，通过统计分析或机器学习算法，识别用户行为规律、当前生命周期和需求2.在此基础上建立预测模型，用于推荐或运营，提升用户产品体验、提升留存3.和产品/工程人员合作，推动实施4.持续优化模型5.主要引导新的产品线，BOSS直聘下面的店长直聘产品，可以有很多创意和想法付诸实践。要求：1.985/211院校毕业，统计学/数学专业优先2.相关工作经验1年左右3.hive熟练，有代码调优经验优先4.shell基础操作熟练（权限操作、vim等）,git基础操作熟练5.python熟练（尤其熟悉pandas）6.良好的分析能力、逻辑思维能力，对数据有敏感性，对产品业务能快速理解，并转化成数学问题7.熟悉机器学习常用分类、聚类算法，如逻辑回归、gbdt、神经网络。产品【Boss直聘】，基于移动和机器学习的新招聘平台产品【kanzhun.com 】“公司大众点评网”，国内最大企业画像数据库有竞争力的工资。凭业绩挣期权。崇尚技术 追求产品的公司。证明单一领域机器比人牛逼已过时，让机器帮人干点正事。"
硕士,5-10年,五险一金补充医疗保险定期体检加班补助年终奖股票期权带薪年假餐补节日福利五险一金补充医疗保险定期体检加班补助年终奖股票期权带薪年假餐补节日福利,40,70K,输入法服务化-NLP/机器学习算法研究员,北京,项目介绍搜狗输入法是国内第二大互联网超级产品，在亿级用户基础上，我们致力于探索创新搜狗输入法的更多可能性，为输入法叠加新的内涵，让它成为能够连接人与信息、人与服务的超级平台，开创输入法服务化的全新领域，为输入法创造全新的用户价值和商业价值。核心业务，核心算法利用机器学习、数据挖掘、信息检索、自然语言处理等技术，对海量内容资源进行清洗、挖掘，建立连接人与信息的匹配和智能推荐。招聘需求：技术达人，有3～5人小团队leader经验者加分。1. 学历：硕士及以上2. 专业：计算机相关3. 研发岗位，要求熟悉机器学习、数据挖掘、信息检索、自然语言处理、推荐系统等基础，并在至少一项上有较多的经验和较深的理解。4. 性格开朗，善于沟通，具有饱满的热情，积极主动对结果负责
硕士,1年以内,扁平管理领导nice地铁周边公司氛围好扁平管理领导nice地铁周边公司氛围好扁平管理领导nice地铁周边公司氛围好,15,25K,视线估计算法研究员,北京,视线估计算法研究，包括远距离大屏幕设备的视线估计算法研究，和可穿戴设备的视线估计算法研究1) 数学、物理，光学相关专业硕士及以上2) 有一定的编程基础，会使用Matlab、Python、C/C++等语言中的一种；3) 有英文文献阅读能力4) 有较强的学习能力，较好的沟通交流能力，能够迅速融入团队北京七鑫易维信息技术有限公司是致力于机器视觉和人工智能领域的高新科技企业，拥有完全自主知识产权。公司自成立以来专注于眼球追踪技术的研发和创新，旨在升级和优化所有终端设备的人机交互体验。
硕士,1-3年,五险一金补充医疗保险定期体检年终奖带薪年假餐补节日福利零食下午茶五险一金补充医疗保险定期体检年终奖带薪年假餐补节日福利零食下午茶,20,40K,人工智能计算机视觉算法研究员,北京,1.负责计算机视觉和深度学习基本算法的开发与性能提升，涉及的问题包括但不限于：检测、跟踪、分类、语义分割、强化学习、3D视觉和图像处理等。2.推动计算机视觉算法和深度学习在众多实际应用领域的性能优化和落地。3.提出和实现最前沿的算法，保持算法在工业界和学术界的领先。技能：1.熟练掌握机器学习（特别是深度学习）和计算机视觉的基本方法。2.优秀的分析问题和解决问题的能力，对解决具有挑战性的问题充满激情3.较强的算法实现能力，熟练掌握 C/C++ 编程，熟悉 Shell/Python/Matlab 编程4.有较强的研究能力优先，如研究生发表过第一作者CCF A类会议或期刊等论文，或本科发表过第一作者CCF B类以上会议或期刊论文。5.有较强的代码能力优先，获得过ACM或其他商业代码竞赛的荣誉，如ACM区预赛金牌、NOI银牌以上、百度之星决赛等；或代码开源在github上并有较大影响。6.有较强的学术比赛经验或者在重要数据集的Leaderboard上排名靠前，比如ImageNet等学术数据集或者Kaggle等一些国内外商业比赛。7.有较丰富的相关经验优先，如有一年以上在BAT或人工智能知名创业公司进行视觉算法或工程相关的工作经验，或来自国内外计算机视觉/计算机图形学/机器学习/数据挖掘等领域内知名实验室。
本科,1-3年,定期体检年终奖带薪年假员工旅游餐补节日福利零食下午茶领导nice八险一金定期体检年终奖带薪年假员工旅游餐补节日福利零食下午茶领导nice八险一金公司氛围好地铁周边免费零食扁平管理清华大牛团队快速发展股票期权,25,50K,深度学习算法研究员,北京,1. 负责基础算法研究，主要包括目标检测和语义分割方向；2. 跟踪前沿算法研究，阅读相关论文并实现；1. 计算机、自动化、电子等相关专业，熟练掌握C++或Python；2. 在目标检测、语义分割、图像分类等任意方向有较深入的研究；3.  工作认真负责，愿意挑战困难的问题，良好的沟通能力；阿丘科技，源自清华大学人工智能实验室。创始人及早期核心技术团队在机器人及计算机视觉领域多年经验。
本科,经验不限,,25,45K,机器学习算法研究员,北京,"工作介绍从事医疗人工智能多个领域的研究，把人工智能应用在诊断，治疗，康复等等以提高医疗水平。诚聘对人工智能有兴趣，想学并想用技术改变医疗行业，有一个济世救人的伟大理想的人加入我们。特别欢迎数学，物理，工程系的理工同学，对技术热忱，数学天分高，热爱创造新东西，奇思妙想的同学加入我们。人工智能背景不是必要条件。- 负责计算机图像&机器学习（包括深度学习）算法的开发与性能提升；- 负责下述研究课题中的一项或多项，包括但不限于：检测、跟踪、分类、深度估计、图像处理、强化学习、机器人技术相关算法等；- 针对项目执行中遇到的新问题，研究如何抽象建模，设计高效的机器学习、深度学习算法；对机器学习、深度学习领域内学术界、工业界最新 的研究进展进行跟踪、实践，并逐渐应用到实际项目中；- 推动机器学习算法在医疗实际应用和落地。– 计算机，数学，物理，工程类本科，硕士，博士学历– 熟悉一种编程语言 (python, java, javascript, c++, c）– 在图像识别、理解、分割领域有研究等经验优先；- 独立分析和思考问题并加以解决的能力和习惯- 善于沟通，团队协作精神良好，乐于分享经验与感悟，促进团队共同进步- 工作认真负责、耐心细致，逻辑清晰，具有团队合作精神，有较强的事业心和责任心"
本科,5-10年,五险一金加班补助全勤奖年终奖带薪年假餐补包吃节日福利五险一金加班补助全勤奖年终奖带薪年假餐补包吃节日福利,17,30K,FPGA算法设计研究员,北京,"1.电子，通讯及相关专业本科(以上)毕业，3年以上基于FPGA开发经验;2.精通Altera、Xilinx公司FPGA芯片编程，精通Verilog HDL语言。3.精通Verilog HDL模拟。4.具备扎实的电路基础知识,能进行原理设计。5.精通ARM平台架构的嵌入式系统开发。6.良好的英语阅读能力,能够熟练的阅读芯片Datasheet;7.具备较强的学习、沟通和独立工作能力工作职责：1.负责高速实时信号采集。2.对信号采集数据,进行部分算法处理。3.对硬件电路提出高速实时处理的要求。4.协助嵌入式系统工程师,搭建高速处理系统。5.协助硬件工程师,软件工程师完成电路系统的调试。"
