education,expersion,fuli,highSalary,lowSalary,name,place,yaoqiu
本科,3-5年,,10,15K·13薪,BI 售前工程师（ETL）,北京,1、对数据分析可视化有深入的研究，能够至少使用两种以上的主流数据分析可视化软件进行数据分析业务；2、根据业务场景设计出实用的可视化方案，并提供优秀的用户体验；3、根据项目需求参与需求分析，负责项目中的BI实施和开发；4、向客户展示ETL（Kylin、talend、informatica）工具的性能和培训使用；5、售前技术人员的工作安排和培训计划的制定。1. 具有较强数据分析能力，逻辑思维能力和良好的沟通能力；2. 熟悉可视化工具和ETL（Tableau，BO，Echarts、Kylin、talend、informatica至少熟练掌握一至二个工具），精通者或有相关证书者优先考虑；3. 精通OFFICE软件，有一定文档和沟通能力，擅长与客户沟通交流优先；4. 熟悉SQL、R、Python等语言之一，理解数理统计相关知识；5. 热爱学习新知识，具备一定的抗压能力和团队合作能力；6. 数学、统计、会计学、计算机等相关专业本科以上学历，三年以上相关工作经验，研究生优先。何业文：柴岳强：
本科,1-3年,,8,16K,ETL工程师,北京,1、进行业务系统数据库的规划、设计、实施，设计并优化数据库物理建设方案;2、对数据库进行管理，负责数据库应用系统的运营及监控;3、业务系统数据库的定期维护和异常处理，定期备份和按需恢复;4、对数据库性能分析与调优，排错，保证数据安全;5、配合其他部门进行的数据处理、查询，统计和分析工作。技术要求：精通Linux及oracle，熟悉vs开发平台，了解SG-UAP注：本职位需要去客户方短期出差。
本科,3-5年,五险一金补充医疗保险定期体检加班补助年终奖股票期权带薪年假员工旅游免费班车餐补通讯补贴交通补助节日福利住房补贴五险一金补充医疗保险定期体检加班补助年终奖股票期权带薪年假员工旅游免费班车餐补通讯补贴交通补助节日福利住房补贴,11,16K,ETL开发工程师,北京,"工作职责：1、编写ETL详细设计和开发，对ETL生产过程进行监控和优化，完成源数据探索及数据映射；2、参与银行数据仓库相关应用系统需求分析、开发、测试；有光大银行驻场实施项目经验者优先；3、参与其他数据分析类项目相关应用系统需求分析、开发、测试。技能要求：1、计算机及相关专业，要求能够提供毕业学位证书，且学信网可查，2年以上相关工作经验；2、熟悉数据仓库项目建设中的相关知识，有数据仓库设计，报表分析或ETL等相关工作经验；3、熟悉DataStage、Informatica等ETL工具（其中一种即可）者优先；有shell脚本开发经验者优先；4、熟悉ORACLE，熟悉SQL语言,了解数据库体系结构及性能调优；5、熟悉SuSE/Redhat/CentOS等主流Linux操作系统和Unix操作系统；6、熟悉金融业务，有商业银行数据分析及金融行业监管报送系统等系统开发经验者优先；7、有积极的工作态度和踏实的工作作风,有良好的团队工作意识。"
本科,3-5年,五险一金带薪年假零食下午茶五险一金带薪年假零食下午茶美女如云扁平管理地铁周边领导nice移动互联网免费零食带薪年假公司氛围好,15,30K,ETL开发工程师,北京,"1、负责ETL系统研发和对外支持工作；2、设计科学的数据抽取、转换、加载的工作流程，保证数据及时、正确地抽取到数仓中；3、负责安排ETL工程流程的调度和成功执行；4、协调数据建模建立风控模型、对数据进行挖掘、优化及统计。1、熟练掌握数仓方法论，理解维度建模；2、熟悉hadoop,hive,hbase,spark,flume等工作原理；熟悉kettle,informatica,sqoop等工作；3、精通hive语法，熟练SQL优化，熟悉python/shell等一种脚本语言；掌握mysql,oracle,sqlserver等数据库；4、有ETL开发3年或以上经验；5、有互联网大数据平台数据开发经验优先。"
本科,3-5年,五险一金补充医疗保险定期体检年终奖带薪年假餐补通讯补贴节日福利五险一金补充医疗保险定期体检年终奖带薪年假餐补通讯补贴节日福利,12,14K,ETL工程师,北京,1、精通主流数据库（DB2、Oracle)的ETL开发经验；2、熟练掌握存储过程、perl、shell等脚本言语开发；3、熟练掌握AIX、LINUX等操作系统；4、具有ODS、DW等数据平台项目经验、基础模型开发者优先考虑；5、熟练掌握数据库SQL开发，熟悉teradata（TD）者优先；6、良好的沟通能力，踏实稳重。7、全日制大学本科相关专业毕业或同等学历，4年以上（含4年）工作经验，3年以上金融行业相关经验。
本科,3-5年,五险一金带薪年假员工旅游节日福利五险一金带薪年假员工旅游节日福利,11,18K,ETL工程师,北京,2年以上数据仓库实战经验，有过企业级大型数据仓库ETL设计经验者优先，熟悉oracle数据库产品开发。有informatica经验统招本科（学信网可查）
本科,3-5年,五险一金加班补助带薪年假餐补零食下午茶五险一金加班补助带薪年假餐补零食下午茶带薪年假扁平管理领导nice移动互联网电子商务互联网金融公司氛围好,18,30K,ETL开发工程师,北京,数据仓库的etl实施，etl性能优化以及相关技术问题的解决满足业务方的数据需求，提供面向业务的olap 报表 数据提取等数据服务熟悉数据仓库建模理论熟悉hadoop hive spark等大数据技术熟练使用python/java或其他语言进行业务逻辑的数据处理工作，具备海量数据处理以及性能优化的能力对mysql redis hbase等数据库有一定的了解和使用经验踏实、好学、较强的沟通能力，良好的团队协作精神，对海量数据处理和分析有热情有机器学习和推荐系统的经验优先技术大牛云集，团队气氛好
本科,3-5年,移动互联网领导nice公司氛围好带薪年假不打卡电子商务移动互联网领导nice公司氛围好带薪年假不打卡电子商务移动互联网领导nice公司氛围好带薪年假不打卡电子商务,15,20K,ETL工程师,北京,"1、负责大数据平台数据仓库、ETL模块建模及设计开发2、负责需求搜集、数据分析并参与设计数据制作3、负责调度及数据质量的检测和监控，形成数据反馈优化1、2年以上数据仓库ETL设计及开发经验，精通数据仓库逻辑架构、元数据管理、数据质量监控等数据仓库主要环节，有BI经验者优先2、精通SQL, Hive SQL，SparkSQL优先; 熟悉Java或Python编程,有相关语言大数据开发经验者优先3、能够熟练应用一种或多种主流数据库（如：Teradata、Greenplum、SQL Server、Oracle、MySQL等）4、至少掌握一种主流ETL以及调度工具，例如Oozie、Azkaban、AirFlow、Sqoop、Flume、Logstash等，有相关功能扩展开发者优先5、掌握主流大数据数据处理框架优先，如Spark, Flink, Storm6、有较强的性能优化及问题排查、解决能力；对开源技术非常感兴趣并具有一定的研究能力"
本科,5-10年,,18,23K,ETL工程师,北京,"1. 2年以上业务分析经验2.  3年以上MS BI 开发经验3. 数据仓库设计与实施 – 精通4. SQL Server 2008R2/2012/2016 Integration Service (SSIS) – 精通5. SQL Server 2008R2/2012/2016 Analysis Services (SSAS) – 精通6. SQL Server 2008R2/2012/2016 Reporting Service (SSRS) – 精通7. T-SQL 创建与调优 – 精通8. MDX – 精通9. 数据质量管理 – 精通10. OLTP Data Modeling - 精通11. Ad-hoc Reporting – 精通12. Indexing Mechanism – 掌握13. Data Mining – 掌握14. Sharepoint BI, PowerPivot, PowerView, PivotTable, PPS – 精通15. Big Data, Columnar Databases, Mobile BI – 熟练16. C/C++/C#, .Net 框架 – 熟练17. 英语读写ok，能说最好"
本科,3-5年,五险一金定期体检带薪年假员工旅游餐补电脑补贴五险一金定期体检带薪年假员工旅游餐补电脑补贴,12,20K,ETL开发工程师,北京,1.负责项目实施过程中的数据源分析、需求分析工作2.独立完成项目中数据模型设计、数据开发、调度工作3.配合完成项目测试工作，负责所开发内容的高质量交付1.统招计算机相关专业本科学历，二年以上相关工作经验2.了解数据仓库及BI基本概念3.熟练使用Linux操作系统，有Shell/Perl脚本使用经验者优先4.熟练使用常用数据库系统(Oracle/DB2/Greenplum)，有相关存储过程开发、SQL优化经验者优先5.熟悉ETL设计、开发及调度流程，有datastage/informatic使用经验者优先6.了解大数据相关产品，有Spark SQL、Hive SQL、HDFS等使用经验者优先7.有金融行业相关工作经验者优先
本科,1-3年,五险一金定期体检加班补助年终奖餐补通讯补贴节日福利五险一金定期体检加班补助年终奖餐补通讯补贴节日福利,8,12K·13薪,ETL工程师,北京,1、参与项目的ETL设计、开发、维护工作；2、参与ETL调度架构的开发优化工作；3、项目技术方案的编写；4、独立完成数据模型设计；5、与业务需求部门进行有效沟通，进行需求设计；6、完成项目任务投产部署等。1、统招本科及以上，计算机相关专业；2、具有熟练的linuv系统使用、部署应用、调试等经验3、有银行软件从业经验者优先4、工作3-5年5、可接受出差
本科,3-5年,五险一金补充医疗保险定期体检年终奖股票期权带薪年假免费班车餐补节日福利零食下午茶五险一金补充医疗保险定期体检年终奖股票期权带薪年假免费班车餐补节日福利零食下午茶,10,13K,数据仓库ETL工程师（可出差）,北京,1、参与全国项目现场的ETL开发与实施工作，能够适应出差；2、精通Oracle数据库与PLSQL开发工具的使用，熟悉数据仓库基本理论，熟悉SQL优化（实践）；3、能够熟练开发、调试存储过程，能够对SQL或存储过程执行异常进行快速定位；4、熟悉Kettle等数据抽取工具；5、具备快速学习能力，良好的沟通能力，良好的抗压能力；6、熟悉BI报表工具、具备税务行业工作经验者优先；7、本科以上学历，三年或以上ETL相关工作经验
本科,5-10年,五险一金补充医疗保险定期体检带薪年假零食下午茶五险一金补充医疗保险定期体检带薪年假零食下午茶新零售公司氛围好领导nice免费零食扁平管理不打卡阿里巴巴领投地铁周边,15,30K,大数据ETL工程师,北京,"1. 面对多复杂数据源，能够有效获取数据、清洗集成数据、加载数据、管理数据。2. 在 Queue, NoSQL、OSS、Load Balancer, Reverse Proxy, Pool等领域中的2个领域，精通其中的主流Open Source组件3. 面对文件系统、RDBMS、Pool、Queue/ESB等，具有很强的埋点设计能力和数据抽取能力；有Internet下爬虫经验着优先4. 精通Spark Streaming 或 Storm等大数据流式计算能力5. 数据治理能力：脏数据、空值、越界、MD截断、非时间轴数据更新、分布锁、负载代理键、溯源6. 很强的作业管控能力、元数据设计能力、数据转换审计容错能力至少精通Informatica Kettle Solr Kafka之一企加云致力于为企业提供新零售全渠道转型落地解决方案，实现数字化转型，企加云主要在云端提供SaaS会员运营平台、精准营销平台和全渠道订单中台等产品。团队汇聚企业应用与互联网专家，核心团队来自阿里巴巴、Oracle、SAP、IBM等知名企业，其人才理念是把阿里巴巴的互联网基因和企业服务基因在新零售时代融合。"
本科,3-5年,地铁周边扁平管理工作环境好文化优秀薪资竞争力地铁周边扁平管理工作环境好文化优秀薪资竞争力地铁周边扁平管理工作环境好文化优秀薪资竞争力,12,20K,大数据开发工程师（ETL）,北京,大数据开发工程师（ETL）1、制定ETL方案，从各种数据源（数据库、爬虫、接口、日志、excel、word、pdf、音频、视频、图片等）提取客观数据；2、负责数据ETL过程的推进与风险控制，保证数据对接；3、有数据处理、使用ETL工具开发数据转换经验；4、负责数据仓库ETL流程的优化及解决ETL相关技术问题。1、计算机或相关专业本科及以上学历，3年以上开发经验；2、熟悉Linux/Unix开发环境，精通java/python/scala/shell任一种语言；3、熟悉sqoop/kettle等抽取工具；4、有使用 kafka，spark streaming 实时数据处理系统建设经验优先；5、良好的团队精神和合作意识，强烈的责任心，对工作有激情，良好的沟通能力，能吃苦耐劳。一群热爱技术的精英，欢迎喜欢钻研技术的小伙伴加盟。一群关爱他人的领导，尊重并关爱每一位伙伴！稳健经营，飞速成长，欢迎您加入我们的公司！
本科,1-3年,五险一金补充医疗保险定期体检年终奖股票期权带薪年假员工旅游节日福利零食下午茶五险一金补充医疗保险定期体检年终奖股票期权带薪年假员工旅游节日福利零食下午茶,8,15K,ETL开发工程师,北京,一、岗位职责1.根据业务需求，进行数据项目的需求分析、制定ETL开发计划；2.负责数据集取、转换、清洗，以及数据指标的开发工作；二、任职要求：1、一年以上数据仓库项目开发经验，能独立完成ETL开发工作；2、精通SQL语言，熟悉存储过程编写；3、熟悉teradata?数据仓库，有实施经验；4、具备良好的抗压性和沟通、协调能力，有高度的责任感和良好的团队精神；5、有银行项目ETL工作经验者优先。
本科,1-3年,五险一金定期体检餐补通讯补贴五险一金定期体检餐补通讯补贴,7,14K,ETL工程师,北京,1、负责ETL巡检工作2、负责ETL任务的设计、优化和实施3、负责数据质量检验和监控4、参与数据仓库模型开发与实施5、负责前瞻性技术研究1、计算机专业本科及以上学历，1年以上相关工作经验；2、有DW/BI项目实施和开发经验；3、深入理解数据性能，拥有书写，优化复杂SQL的能力，具备从操作系统、存储、网络以及硬件到数据库的综合问题诊断定位能力；4、熟悉Linux系统常规shell处理命令，灵活运用shell做的文本处理和系统操作5、熟练掌握ETL工具的使用和编写，熟悉Informatica PowerCentor、BDM优先；6、较强的文档编写能力，良好团队协作和沟通能力；
本科,1-3年,五险一金补充医疗保险定期体检年终奖股票期权带薪年假员工旅游节日福利零食下午茶五险一金补充医疗保险定期体检年终奖股票期权带薪年假员工旅游节日福利零食下午茶地铁周边领导nice年度旅游带薪年假互联网金融不打卡股票期权公司氛围好,15,20K,ETL工程师,北京,1.有过3年以上存储过程开发工作经验，熟悉并使用teradata数据库开发工作者优先。2.熟悉并操作一种以上Etl调度工具。掌握linux基本命令，逻辑思维能力强。3.某股份制银行数据分析挖掘项目，项目地点东四十条五矿广场
本科,经验不限,五险一金补充医疗保险定期体检全勤奖年终奖带薪年假餐补通讯补贴节日福利零食下午茶五险一金补充医疗保险定期体检全勤奖年终奖带薪年假餐补通讯补贴节日福利零食下午茶带薪年假年度旅游美女如云领导nice地铁周边移动互联网公司氛围好扁平管理,8,13K,ETL工程师,北京,"1、	负责大数据平台数据资源目录及数据质量管理等技术研发；2、	负责ETL流程的优化及解决ETL相关技术问题；3、	负责大数据平台建设研发，架构优化和升级，不断提升系统的稳定性和效率。4、	设计实现对数据实验室、ODS、数据仓库、门户等不同集群ETL调度。1、	计算机相关专业，本科及以上学历；2、	具备良好的编程习惯，熟悉常用的数据结构和算法；3、	具备良好的数据库理论基础知识，较强的SQL书写能力， 熟练使用Oracle、Hive等数据库。4、	有数据处理，ETL流程优化实战经验，对informatica/kettle抽取工具较熟悉。5、	能够接受邮储外包工作模式，工作认真负责、积极主动。（很重要）公司管理团队主要来源于国内著名地产公司及知名互联网公司，具有深厚的企业运营、产品开发、资源整合能力。目前获得了著名风投机构—深港产学研，著名风投人厉伟先生的风投，以及知名地产上市企业华业地产和嘉恒地产的投资，计划将于今年6月份新三板上市。"
本科,3-5年,,10,15K,ETL数据工程师,北京,"1、负责数据标准调研、梳理，完成最终数据标准、调研提纲、调研报告文档输出；2、负责数据整合调研，数据整合文档方案制定，方案汇报；3、负责数据分析，抽取，数据检查、核对及数据整合技术文档编写；4、负责对客户需求进行分析、根据需求编写数据报表、图表需要的SQL脚本；5、根据项目实施的需要，与第三方厂家进行沟通，确定数据集成的具体方案。1、本科及以上学历，计算机相关专业，3年以上ETL项目开发和实施工作经验，熟练使用kettle等ETL工具者优先；2、熟悉高校信息化建设、熟悉高校教务、学工、科研、人事等业务流程（此项为必要条件）；3、熟悉数据模型、ETL开发设计、数据仓库系统管理,?熟悉数据处理流程；4、熟练试用Linux系统，掌握基本SHELL命令，精通Oracle等关系型数据库开发，熟悉大量数据处理及性能优化；5、能独立完成安排的开发任务，具备良好的沟通能力，团队协作力以及责任感，思维清晰，善于分析问题并推动解决问题；6、工作地点：北京，能适应中短期出差（2-4周）。"
本科,3-5年,五险一金定期体检年终奖带薪年假员工旅游餐补节日福利五险一金定期体检年终奖带薪年假员工旅游餐补节日福利带薪年假年度旅游年终分红扁平管理地铁周边领导nice互联网金融公司氛围好,8,15K,etl工程师,北京,1、负责客户访谈，整理访谈记录；2、负责ODS建设的脚本编写、数据验证、投产上线3、较快接收新知识，有专研新技术的能力。4、完成上级安排的日常工作。1、三年以上etl开发相关工作经验2、熟悉银行业务的优先。3、熟悉Oracle、db2等大型数据库，能编写SQL语句。4、沟通能力强，责任心强，具备较好团队合作精神。
本科,5-10年,五险一金补充医疗保险年终奖股票期权带薪年假员工旅游餐补通讯补贴节日福利零食下午茶五险一金补充医疗保险年终奖股票期权带薪年假员工旅游餐补通讯补贴节日福利零食下午茶年度旅游美女如云领导nice公司氛围好扁平管理不打卡,20,30K,高级ETL工程师,北京,负责事项:负责公司医疗数据仓库相关产品设计、研发和测试1、参与医院现场需求及数据调研，数据对接方案设计；2、负责医院ETL实施工作，协助客户完成数据处理、数据导入工作；3、负责数据导入工具的研发维护；4、为客户提供技术支持，解决客户使用 API 以及数据处理工具时遇到的问题；5、准确地将客户需求传达给产品研发团队，并进行必要的整理和归纳。1.精通至少一种常见数据库：Mysql/Postgresql/Oracle/Sqlserver/mongodb；2.熟悉大数据相关技术，对Apache Hadoop/hive/hbase/spark等组件开发有一定的的经验；3.精通非关系数据库与关系型数据库之间的数据打通；3.熟悉数据仓库模型，能够熟练进行事实表、维度表、汇总表的建模，具备数据仓库开发实际经验；4.拥有JAVA研发基础者优先、 参与过HIS、LIS、EMR等医疗信息系统开发及实施经验优先；5.性格外向，快速适应新的环境，逻辑思维能力强，良好的沟通，适应出差 。惠每医疗集团是由美国领先的梅奥医疗集团与以专注于长期结构性价值投资而著称的投资公司—高瓴资本于2015年联合注资成立的医疗集团公司。惠每科技的产品可以为广大医师提供融入诊疗过程中的，值得信赖的辅助诊疗工具，提升医疗工作的质量和效率，增强患者安全及降低医疗风险，建立标准的医疗护理体系。
本科,应届生,,6,8K,ETL工程师,北京,1、进行业务系统数据库的规划、设计、实施，设计并优化数据库物理建设方案；2、对数据库进行管理，负责数据库应用系统的运营及监控；3、业务系统数据库的定期维护和异常处理，定期备份和按需恢复；4、对数据库性能分析与调优，排错，保证数据安全；5、配合其他部门进行的数据处理、查询，统计和分析工作。1、计算机、通信等相关专业本科及以上学历，计算机基础知识扎实。2、精通Linux及oracle，熟悉vs开发平台，了解SG-UAP。
本科,经验不限,,6,8K,ETL开发工程师,北京,1、进行业务系统数据库的规划、设计、实施，设计并优化数据库物理建设方案；2、对数据库进行管理，负责数据库应用系统的运营及监控；3、业务系统数据库的定期维护和异常处理，定期备份和按需恢复；4、对数据库性能分析与调优，排错，保证数据安全；5、配合其他部门进行的数据处理、查询，统计和分析工作。1、计算机、通信等相关专业本科及以上学历，计算机基础知识扎实。2、精通Linux及oracle，熟悉vs开发平台，了解SG-UAP。
本科,3-5年,五险一金补充医疗保险定期体检带薪年假零食下午茶五险一金补充医疗保险定期体检带薪年假零食下午茶,15,30K,ETL工程师,北京,"面对多复杂数据源，能够有效获取数据、清洗集成数据、加载数据、管理数据。至少在 Queue, NoSQL、OSS、LoadBalancer, Reverse Proxy, Pool等领域中的2个领域，精通其中的主流Open Source组件面对文件系统、RDBMS、Pool、Queue/ESB等，具有很强的埋点设计能力和数据抽取能力；有Internet下爬虫经验着优先精通Spark Streaming 或 Storm等大数据流式计算能力数据治理能力：脏数据、空值、越界、MD截断、非时间轴数据更新、分布锁、负载代理键、溯源很强的作业管控能力、元数据设计能力、数据转换审计容错能力至少精通Informatica Kettle Solr Kafka之一"
硕士,1-3年,五险一金补充医疗保险定期体检五险一金补充医疗保险定期体检带薪年假扁平管理领导nice互联网金融公司氛围好电子商务移动互联网地铁周边,15,25K,ETL工程师,北京,数据应用系统后端开发及部署。要求35周岁以下，有银行IT项目工作经验者优先。总行信息科技部数据服务中心数据分析与服务处，下设数据服务团队、数据分析团队。集数据领域管理、研发、应用、推广、运营职能于一体，以金融数据服务价值为导向，面向全行全业务条线提供高效、准确、安全的数据服务，平均年龄32岁。团队口号：学而不思则罔，思而不学则殆，人有多大胆，地有多大产，阳光服务，天天进步。
学历不限,经验不限,五险一金补充医疗保险定期体检年终奖股票期权带薪年假员工旅游免费班车餐补交通补助节日福利五险一金补充医疗保险定期体检年终奖股票期权带薪年假员工旅游免费班车餐补交通补助节日福利股票期权带薪年假年度旅游不打卡免费零食扁平管理地铁周边领导nice,25,50K,高德-深度信息ETL架构师/工程师,北京,1、负责多源数据的抓取/接入，抽取/转换，融合/装载，构建高德的深度数据生态；2、建立实时和离线大数据处理流程，结合算法模型进行静态和动态处理流程整合；3、深入发掘和分析业务需求，进行业务模型抽象，通过技术、平台减低POI深度数据生产效率，存储和计算成本。1、2年以上服务端开发经验，熟悉linux平台，精通c++/java，熟悉python，具有良好的编程习惯和算法基础；2、熟悉一种或者多种大数据生态技术（Flume，Kafka、Hbase、Spark、Storm、Hadoop、Flink等），熟悉源码者优先；3、有ETL系统开发等经验者优先；4、具备快速学习能力、沟通协调能力及团队精神 ，有较强的责任心和学习积极性。
本科,3-5年,五险一金带薪年假零食下午茶五险一金带薪年假零食下午茶地铁周边领导nice股票期权移动互联网公司氛围好年度旅游带薪年假,10,15K,ETL工程师,北京,1、参与医院现场需求及数据调研，数据对接方案设计；2. 负责医院信息系统数据抽取，公司产品实施及与医院现有系统的数据对接；3. 负责数据导入工具的研发维护；4. 负责数据质量检验和监控；5. 负责医院数据抽取脚本的开发；1. 计算机及其相关专业，本科及以上；2. 熟悉Oracle、SQL Server等数据库至少一种，精通SQL的编写及调优，能够独立编写函数、存储过程、触发器等；3. 具有良好的业务分析和系统分析能力，能独立编写技术方案；4. 熟悉Linux操作系统，熟悉shell，能熟练使用各种Linux命令；5. 有医院信息系统（HIS、LIS、PACS、EMR等）相关工作经验者优先，有区域医疗相关工作经验者优先；6. 具有java、Python、hive等开发相关工作经验优先；熟悉常见开源ETL工具。7. 工作细致、耐心、谨慎；具备强烈的进取心、求知欲及团队合作精神；
本科,3-5年,五险一金五险一金带薪年假年度旅游不打卡移动互联网领导nice地铁周边扁平管理公司氛围好,20,30K,大数据研发工程师 数据仓库ETL方向,北京,"1、负责大数据平台数据仓库、ETL模块建模及设计开发2、负责需求搜集、客户沟通、数据分析并参与设计数据制作3、负责调度及数据质量的检测和监控，形成数据反馈优化1、4年以上数据仓库ETL设计及开发经验，精通数据仓库逻辑架构、元数据管理、数据质量监控等数据仓库主要环节；2、精通SQL, Hive SQL，SparkSQL优先; 熟悉Java或Python编程,有相关语言大数据开发经验者优先3、能够熟练应用一种或多种主流数据库（如：Teradata、Greenplum、SQL Server、Oracle、MySQL等）；4、掌握主流ETL以及调度工具，例如Oozie、Azkaban、Sqoop、Flume、Logstash、Shell、Python等；5、掌握主流大数据数据处理框架优先，如Spark, Flink, Storm.6、有较强的性能优化及问题排查、解决能力；对开源技术非常感兴趣并具有一定的研究能力；闪送科技位于中国互联网创新基地北京，致力于为用户提供全程可监控的专人直送的互联网服务。自成立以来闪送业务成几何指数增长，业务上线1年即成为独角兽俱乐部成员。目前公司已完成D1轮6000万美金融资，业务开通200+城市，闪送员数量数已经超过40万人，成为行业领跑者和最具价值的互联网创新企业之一。"
本科,3-5年,五险一金补充医疗保险定期体检加班补助年终奖股票期权带薪年假员工旅游免费班车餐补通讯补贴交通补助节日福利住房补贴五险一金补充医疗保险定期体检加班补助年终奖股票期权带薪年假员工旅游免费班车餐补通讯补贴交通补助节日福利住房补贴地铁周边领导nice互联网金融美女如云公司氛围好,9,18K,北京中高级ETL开发工程师,北京,宇信是金融IT最大供应商之一。涉及银行广泛，办公地点可选择项多。关键是自己投标的项目！非外包！1.东四十条中信银行是宇信最大的客户之一，目前有430人在中信项目组。现招聘中高级开发工程师要求工作3-6年，有银行开发经验优先，工作地点在东四十条，交通便利。2.南礼士路，西二旗光大银行，主要基于数据仓库方向会有新一代管理，Ecif等项目。Java和ETL需要中高级人员～3.金台路哈尔滨银行，典型数据仓库项目，项目种类繁多数据集市，风险集市，管理驾驶舱等。传统架构与大数据兼顾，技术与业务并重。等等等～还有很多地点和项目哦～以上都需要java和ETL人员，有银行经验优先哦～欢迎骚扰～～简历发送至：*****公司主要是面对金融行业做软件开发，主要针对的是银行开发业务。分为北部南部交付中心，北部大区招聘组，团队12人。分为数据线条信贷网银线条招聘等。
本科,5-10年,,12,17K,ETL软件工程师（Informatica工具）,北京,1.根据客户需求进行数据仓库的ETL流程设计与程序开发；2.负责数据仓库项目ETL的优化及解决ETL相关技术问题；3.协助完成项目的测试、交付工作，对项目实施提供技术支持。4.负责后期ETL的日常运维工作；5.能高质量完成ETL开发实现，并对代码执行必要的测试；1.全日制本科以上学历，计算机相关专业，有2年以上ETL项目开发工作经验；2.至少3年的Informatica数据库开发使用经验；3.熟悉ETL开发流程，数据质量，异常数据处理；4.熟练掌握Kette、SSIS、ODI等ETL开发工具优先；5.熟练掌握一种或多种主流数据库（如：Oracle、SQLserver、HANA等）；6.强烈的责任心和团队合作精神；
本科,3-5年,五险一金定期体检加班补助年终奖带薪年假员工旅游免费班车餐补交通补助节日福利五险一金定期体检加班补助年终奖带薪年假员工旅游免费班车餐补交通补助节日福利,11,20K·13薪,ETL-BI中级工程师,北京,工作满1年情况下，符合公司的相关要求，一般为1个月工资1、全日制统招（学信网可查）大学本科及以上学历，计算机专业，2年及以上工作经验。2、良好的沟通能力。3、完成数据仓库、统计报表等工作以及上级领导交办的其他任务。技能要求：1. 熟悉操作与掌握Mysql数据库，丰富的ETL开发经验；2. 熟悉Linux系统常规shell处理命令，灵活运用shell做的文本处理和系统操作；3. 熟悉数据抽取工具kettle、DataX3等；4. 熟悉数据仓库模型设计；5. 具体一定的业务知识及沟通能力；6. 有从事分布式数据存储与计算平台应用开发经验，熟悉Hadoop生态相关技术者优先；7. 具体信贷、保险行业经验者优先；
本科,3-5年,五险一金补充医疗保险定期体检年终奖带薪年假餐补五险一金补充医疗保险定期体检年终奖带薪年假餐补领导nice公司氛围好带薪年假扁平管理股票期权五险一金年底双薪地铁周边,25,50K,ETL高级开发工程师,北京,经验学历：3-5年工作经验，本科及以上。薪资范围：25k - 40k1. 负责公司大数据离线、实时平台的建设、优化;2. 负责搭建和维护大数据集群;3. 为公司人工智能模型训练提供数据支撑;1、大学本科及以上学历，计算机相关专业;2、熟悉使用python/java/scala中的一门编程语言;3、熟悉大数据处理相关技术，包括但不限于hadoop/hive/hbase/spark/kafka/flume/storm等。4、有storm和spark streaming 研发经验，在用户行为日志采集、海量数据处理及用户画像方面有相关经验。5、熟悉推荐系统者优先;
本科,1-3年,年终分红股票期权带薪年假免费零食地铁周边领导nice公司氛围好年度旅游年终分红股票期权带薪年假免费零食地铁周边领导nice公司氛围好年度旅游年终分红股票期权带薪年假免费零食地铁周边领导nice公司氛围好年度旅游,8,15K,ETL工程师,北京,1、专科以上学历，计算机相关专业优先，1年以上工作经验（不含实习）；2、熟练使用Oracle、SQL Server、DB2、等主流数据库。3、熟练使用kettle、informatic、datastage其中一个ETL工具进行项目开发；4、熟悉Unix Shell、Java等开发语言中的一种；5、有银行监管报送项目经验者优先；6、有大数据经验开发者优先；7、具有良好的逻辑分析、语言表达、软件和文档编写能力；8、为人谦和，踏实肯干，认真细致、独立分析解决问题能力强，沟通能力强。
大专,3-5年,股票期权领导nice扁平管理公司氛围好不打卡年终分红带薪年假年度旅游股票期权领导nice扁平管理公司氛围好不打卡年终分红带薪年假年度旅游股票期权领导nice扁平管理公司氛围好不打卡年终分红带薪年假年度旅游,8,12K,ETL工程师,北京,主要负责ETL工作以及bi开发工作熟悉常用的etl工具，例如kettle，sqoop，nifi等。熟悉常用bi工具。熟悉数据仓库知识。了解元数据，数据标准等数据治理知识优先。沟通清楚，认真负责。学习能力强。有项目管理经验优先。
本科,5-10年,免费零食不打卡地铁周边领导nice移动互联网公司氛围好年度旅游免费零食不打卡地铁周边领导nice移动互联网公司氛围好年度旅游免费零食不打卡地铁周边领导nice移动互联网公司氛围好年度旅游,15,20K,ETL工程师,北京,"1. 2年以上业务分析经验2.  3年以上MS BI 开发经验3. 数据仓库设计与实施 – 精通4. SQL Server 2008R2/2012/2016 Integration Service (SSIS) – 精通5. SQL Server 2008R2/2012/2016 Analysis Services (SSAS) – 精通6. SQL Server 2008R2/2012/2016 Reporting Service (SSRS) – 精通7. T-SQL 创建与调优 – 精通8. MDX – 精通9. 数据质量管理 – 精通10. OLTP Data Modeling - 精通11. Ad-hoc Reporting – 精通12. Indexing Mechanism – 掌握13. Data Mining – 掌握14. Sharepoint BI, PowerPivot, PowerView, PivotTable, PPS – 精通15. Big Data, Columnar Databases, Mobile BI – 熟练16. C/C++/C#, .Net 框架 – 熟练17. 英语读写ok，能说最好"
