education,expersion,fuli,highSalary,lowSalary,name,place,yaoqiu
本科,应届生,五险一金年终奖股票期权带薪年假零食下午茶五险一金年终奖股票期权带薪年假零食下午茶扁平管理领导nice公司氛围好,4,9K,Java开发实习生,北京,1、根据导师安排参与公司融媒体产品(云存储、内容爬取、数据分析、资讯分发)的开发；2、根据导师安排参与中国能源App数据接口的开发；1、全日制本科及以上学历，计算机相关专业，有实际项目经验者优先；2、熟悉Java语言，了解多线程编程、网络编程；3、熟悉SpringBoot、SpringCloud、Mybatis框架，熟悉UML建模、数据建模等；4、熟悉Linux基本操作，能熟练配置Ngnix/Tomcat/Undertow等容器优先；5、熟悉数据结构、算法、网络相关知识；6、对工作充满热情，逻辑性强；7、拥有良好的编码习惯、沟通协作能力和学习能力；
本科,1年以内,五险一金补充医疗保险定期体检年终奖股票期权带薪年假员工旅游餐补交通补助包吃节日福利住房补贴零食下午茶五险一金补充医疗保险定期体检年终奖股票期权带薪年假员工旅游餐补交通补助包吃节日福利住房补贴零食下午茶,10,15K,后端开发实习生,北京,参与公司核心数据平台的方案设计与功能开发必须：211本科及以上学历，计算机相关专业熟练掌握 Go/C++/Java 中至少一门编程语言，有Go开发经验者优先；熟练掌握至少一种数据库基本功扎实、熟悉常见设计模式有责任心、自我驱动、快速学习能力
学历不限,经验不限,五险一金定期体检年终奖股票期权带薪年假员工旅游交通补助节日福利零食下午茶五险一金定期体检年终奖股票期权带薪年假员工旅游交通补助节日福利零食下午茶,3,5K,后端Java实习生 (MJ000125),北京,工作职责：1.负责后端开发及Office解析相关工作1.正规统招本科以上学历，大三，大四，研一，研二优先（应届毕业生勿投）；2.每周实习不少于4天，连续3个月以上；3.掌握linux系统下常用操作命令；4.熟悉java、python、shell；5.熟悉mongodb、mysql；6.对常用数据结构和算法有一定的了解。
硕士,应届生,五险一金补充医疗保险定期体检全勤奖年终奖股票期权带薪年假员工旅游免费班车餐补交通补助包吃节日福利零食下午茶五险一金补充医疗保险定期体检全勤奖年终奖股票期权带薪年假员工旅游免费班车餐补交通补助包吃节日福利零食下午茶,10,15K,Java,北京,"1（学历）研究生以上学历，计算机或相关专业2精通JAVA，深入理解jvm、多线程3（开源）常用开源框架如Spring、Struts、Ibatis、Redis、MQ、Dubbo等有深入的了解，读过框架源码者优先4（分布式）熟悉分布式系统的设计和应用，熟悉缓存、消息、负载均衡等机制和实现5（前端）对前端技术jQuery、CSS有一定的了解和掌握；6（数据库）熟悉Mysql、MongoDb7（业务）互联网背景 , 熟悉电商财务结算业务，供应商链业务优先8（其他语言）熟练掌握linux命令，熟悉linux优先9（人）靠谱负责善沟通10（特殊系统）参与过计费系统架构设计和开发的优先录用"
本科,应届生,五险一金定期体检年终奖股票期权带薪年假节日福利保险五险一金定期体检年终奖股票期权带薪年假节日福利保险地铁周边领导nice公司氛围好电子商务不打卡带薪年假股票期权,3,8K,【阿里巴巴】阿里云 Java/C++实习生招聘,北京,未来，云计算会像水和电一样，成为全社会的计算/存储基础设施。我们是阿里云开放API中台-IAM团队，负责设计和研发一系列阿里云基础底座服务；•	我们团队负责设计和研发阿里云一系列核心基础组件；•	我们的技术组件支撑阿里云的所有产品；•	我们的技术组件服务四大洲(非洲确实暂未)，零大洋(海上暂未部署机房)我们诚招技术基础扎实，对技术有热情的同学加入我们，成为我们的伙伴。•	如果你熟悉一门主流的语言，例如C++、Java或者Python，并且具备较好的实战经验；•	如果你数据结构、算法扎实，熟悉网络、数据库、操作系统基础知识；•	如果你了解一些设计模式和架构模式，并且被他们的精妙所吸引；•	如果你身边的同学遇到技术问题时会向你求助；•	如果你期望自己的代码可以惠及『淘宝』『天猫』『支付宝』『菜鸟』以及成千上万的企业；联系我！不要错失进入云计算领域的宝贵机会！招聘对象：2020年毕业应届生(2019.11-2020.07毕业)简历投递截至：4月23日学历：本科及以上工作地：杭州，北京
本科,经验不限,,3,4K,java开发实习生,北京,工作职责：1：java后端开发工作2：关于海尔智能设备接入和调试工作1、熟悉java开发基础技能2、熟悉oracle或mysql数据库开发3、熟悉Spring+SpringMVC+Mybatis框架，熟悉sprintboot，有做过此框架的开发项目者优先考虑4、学习能力强、有责任心、能够顶住压力5、要求本科大三在校生实习期每周要5天，最少6个月以上。(不转正）！！！！！！要求：统招本科 计算机相关专业（计算机科学与技术  网络工程 软件工程）
本科,经验不限,,5,10K,java实习生（应届）,北京,"1、本科学历，计算机相关专业毕业2、理解面向对象编程思想，扎实的Java开发功底，了解通信相关技术Dubbo等3，了解Spring,Mybatis等主流框架，有一定的Web开发经验4，熟练使用MySQL 数据库5，理解IO、多线程，对JVM原理熟悉,有相关开发经验者优先6，熟悉Html/Javascript/JQuery/Ajax/Bootstrap等前端技术7，有强烈责任心、团队精神、热爱技术、有很强的自我学习能力加分项：1，参加过ACM等计算机比赛，得奖者更佳2，有技术博客或者在github等平台发布过代码"
本科,应届生,五险一金补充医疗保险定期体检带薪年假餐补通讯补贴交通补助五险一金补充医疗保险定期体检带薪年假餐补通讯补贴交通补助,3,4K,Java开发实习生,北京,1、211高校计算机科学技术专业优秀硕士或本科，硕士优先2、熟练掌握Java开发，熟悉常用的数据结构、多线程编程3、责任心强，善于学习，具有独立分析并解决问题的能力4、对新技术、新产品敏感，能快速学习并具备较强的技术领悟能力5、熟悉Hadoop/Spark/Lucene等开源技术者优先6、熟悉Kettle等开源ETL工具者优先7、熟悉Swing开发者优先
本科,应届生,五险一金定期体检年终奖股票期权带薪年假节日福利保险五险一金定期体检年终奖股票期权带薪年假节日福利保险股票期权带薪年假年度旅游不打卡领导nice移动互联网电子商务公司氛围好,10,15K,java实习生北京,北京,"1.海内外院校2020届毕业生（毕业时间：2019年11月-2020年10月）2.具备扎实的计算机理论基础, 对数据结构及算法有较强的功底；3.精通Java语言编程，具备优秀的系统Debug/Profiling能力和经验；4.熟悉常见的面向对象设计模式，具备优秀的系统架构设计能力；5.具备良好的软件工程研发素质、极限编程以及敏捷开发优先6.具有大规模分布式架构设计经验者优先；"
大专,应届生,地铁周边领导nice扁平管理移动互联网公司氛围好不打卡地铁周边领导nice扁平管理移动互联网公司氛围好不打卡地铁周边领导nice扁平管理移动互联网公司氛围好不打卡,7,10K,Java开发实习生,北京,1.web端产品的服务后端的开发2.设计文档编写与维护3.第三方应用接口开发大学专科以上学历，计算机相关专业，有互联网产品相关经验。技能要求：熟练使用SpringMVC、Struts2、Spring、Mybatis、Hibernate等开源框架，有优化配置等相关经验的优先；熟悉sql优化，了解java的缓存机制，熟悉ehcache、memcached、radis等缓存技术（其中一到两种即可），并有实际的使用经验，熟练使用JQuery、JQuery UI、EasyUI等前端框架，有实际使用经验优先，熟悉token验证机制。
硕士,经验不限,五险一金补充医疗保险定期体检年终奖带薪年假免费班车餐补通讯补贴节日福利零食下午茶五险一金补充医疗保险定期体检年终奖带薪年假免费班车餐补通讯补贴节日福利零食下午茶,3,5K,java实习生,北京,"1.按照开发流程与规范，独立完成功能模块的编码和单元测试工作；2.与团队成员一起配合测试工程师完成集成测试和系统测试工作，完成BUG的修改工作；3.完成团队安排的其它开发任务。1、硕士以上学历2、理解面向对象编程思想，理解代码复用和接口的可扩展，有良好的编码风格岗位描述和文档能力3、熟悉Java Core和开源框架，如Spring, MyBatis, JUnit等4、了解分布式服务框架或RPC远程过程调用协议，熟悉Restful， TCP/UDP, 多线程、MQ等知识5、熟悉JVM的内存机制，了解Java性能优化6、熟悉数据库基本原理，熟悉MySQL或Oracle数据库，了解SQL的性能优化。了解NOSQL数据库、了解缓存机制7、熟练使用Linux操作系统，能熟练编写Shell脚本8、有Java开发经验者优先"
本科,应届生,五险一金补充医疗保险定期体检年终奖股票期权带薪年假员工旅游免费班车餐补节日福利五险一金补充医疗保险定期体检年终奖股票期权带薪年假员工旅游免费班车餐补节日福利股票期权带薪年假年度旅游不打卡美女如云移动互联网互联网金融给力年终奖,6,8K,JAVA实习生（北京、杭州）,北京,该实习岗位只针对毕业时间:2019年11月-2020年10月期间本科及以上毕业的同学，请不是该时间段毕业的同学不要投递，简历邮箱：*****面试：3月-5月滚动进行offer发放：3月-5月滚动进行实习：offer发放后随时入职如果你想了解JAVA开发在阿里巴巴互联网生态系统中无与伦比的应用广度与深度； 如果你对基础技术感兴趣，你可以参与基础软件的设计、开发和维护，如分布式文件系统、缓存系统、Key/Value存储系统、数据库、Linux操作系统和Java优化等； 如果你热衷于高性能分布式技术，你可以参与高性能分布式服务端程序的系统设计，为阿里巴巴的产品提供强有力的后台支持，在海量的网络访问和数据处理中，设计并设施最强大的解决方案； 如果你喜欢研究搜索技术，你可以参与搜索引擎各个功能模块的设计和实现，构建高可靠性、高可用性、高可扩展性的体系结构，满足日趋复杂的业务需求； 如果你对电子商务产品技术感兴趣，你可以参与产品的开发和维护，完成从需求到设计、开发和上线等整个项目周期内的工作； 如果你对数据敏感，你可以参与海量数据处理和开发，通过sql、pl/sql、java进行etl程序开发，满足商业上对数据的开发需求； 如果你热衷于客户端开发，你可以参与为用户提供丰富而有价值的桌面或无线软件产品。或许，你来自计算机专业，机械专业，甚至可能是学生物的； 但是，你酷爱着计算机以及互联网技术，热衷于解决挑战性的问题，追求极致的用户体验； 或许，你痴迷于数据结构和算法，热衷于ACM，常常为看到“accept”而兴奋的手足舞蹈； 或许，你熟悉Unix/Linux/Win32环境下编程，并有相关开发经验，熟练使用调试工具，并熟悉Perl，Python，shell等脚本语言； 或许，你熟悉网络编程和多线程编程，对TCP/IP，HTTP等网络协议有很深的理解，并了解XML和HTML语言； 或许，你热衷于数据库技术，能够熟练编写SQL脚本，有MySql或Oracle应用开发经验； 或许，你并不熟悉Java编程语言，更精通C，C++，PHP，.NET等编程语言中的一种或几种，但你有良好和快速的学习能力； 有可能，你参加过大学生数学建模竞赛，“挑战杯”，机器人足球比赛等； 也有可能，你在学校的时候作为骨干参与学生网站的建设和开发； 这些，都是我们想要的。来吧，加入我们！
本科,应届生,五险一金补充医疗保险定期体检加班补助年终奖带薪年假员工旅游餐补通讯补贴节日福利零食下午茶五险一金补充医疗保险定期体检加班补助年终奖带薪年假员工旅游餐补通讯补贴节日福利零食下午茶,3,6K,Java实习生（2020届）,北京,工作职责：1、参与产品开发项目或者客户现场项目，根据程序经理/项目经理的工作安排，完成软件模块详细设计、代码编写以及单元测试；2、产品相关技术性文档的编写。1、计算机或相关专业本科或硕士在读；2、熟悉Java、Eclipse，了解Socket、Web Service、JMS任何一项技术者优先；3、对项目管理、软件工程有一定了解者优先；4、具备较好的沟通表达能力；5、具备较强的工作主动性和责任感；6、实习期6～12个月，每周工作至少4天以上（连续）。实习待遇:1、实习生是普元后备骨干人才的重要来源，普元为实习生提供尽早熟悉商业环境、了解企业实际的实习机会6-12个月，通过知识培训和项目实践使学生尽快掌握岗位技能，经过实习的新员工将不设试用期。2、普元为每位实习生提供一名导师，导师将提供全方位的工作指导，帮助学生达成每个阶段的工作目标和能力提升计划。3、普元提供的薪资待遇包含实习补贴、电脑补贴、月度奖励等。4、普元提供基于岗位技能提升的各项培训，提供充满挑战的产品研发、项目研发机会。​​
硕士,应届生,五险一金补充医疗保险定期体检年终奖股票期权带薪年假员工旅游免费班车餐补交通补助包吃节日福利团建费五险一金补充医疗保险定期体检年终奖股票期权带薪年假员工旅游免费班车餐补交通补助包吃节日福利团建费高智能互联网电动汽车,4,5K,Java开发工程师（实习生）,北京,1、参与智能对话服务平台或者数据平台的设计、研发和优化。2、参与负责模块的需求分析、文档编写、技术方案制定等工作。1、计算机相关专业，本科及以上学历。2、对新技术有执着追求，CS基础扎实，热爱编程，代码能力强。3、熟练掌握Java技术，能深入理解框架工作原理。有SpringBoot 、SpringCloud实战经验者优先。4、有较强的自学能力和钻研精神，具有良好的沟通能力和团队合作能力。小鹏高智能互联网汽车是一家集硬件、软件和运营于一体的高科技制造公司。公司定位于中国的年轻互联网用户，以自动驾驶和智能网联为核心差异化，致力于打造高智能进化互联网汽车。公司愿景是成为世界级智慧出行运营商和设备制造商。小鹏汽车董事长是UC优视联合创始人何小鹏，曾任阿里巴巴移动事业群总裁。
硕士,应届生,五险一金补充医疗保险定期体检年终奖股票期权带薪年假员工旅游餐补交通补助包吃节日福利住房补贴零食下午茶五险一金补充医疗保险定期体检年终奖股票期权带薪年假员工旅游餐补交通补助包吃节日福利住房补贴零食下午茶不打卡扁平管理免费零食地铁周边领导nice公司氛围好股票期权,4,8K,Java实习生,北京,Java实习生关键字：Java、Kafka、Spark、Flink1. 参与自动驾驶物流解决方案的落地，Java微服务设计、开发、测试、部署、监控；2. 参与 Spark/Flink 流式计算平台构建，使用 Java/Scala 构建任务；1. 硕士以上学历，985/211院校优先，有分布式系统经验者优先；2. 熟悉Java语言，OOP编程，了解多线程、网络编程等知识；3. 熟悉常用设计模式，了解常用数据结构和算法；4. 熟悉Shell脚本编程及常用Linux操作命令；5. 实习期可每周工作4天，可实习3个月以上；6. 学习能力强、有责任心、能够承担压力；1. 有公有云使用经验；2. 有喜欢的体育运动；Momenta成立于2016年，致力于“打造自动驾驶大脑”，其核心技术是基于深度学习的环境感知、高精度地图、驾驶决策算法。产品包括不同级别的自动驾驶方案，以及衍生出的大数据服务。Momenta团队包括被广泛使用的深度学习框架Faster R-CNN和ResNet的作者， ImageNet、MS COCO Challenge 等多项国际比赛冠军。
高中,经验不限,五险一金加班补助年终奖带薪年假节日福利零食下午茶五险一金加班补助年终奖带薪年假节日福利零食下午茶扁平管理领导nice移动互联网电子商务公司氛围好,6,7K,Java开发实习生,北京,招聘软件开发实习生，薪资6-8左右。年龄21_28
6个月,5天/周,五险一金定期体检年终奖带薪年假节日福利零食下午茶五险一金定期体检年终奖带薪年假节日福利零食下午茶,150,200/天,java开发实习生,北京,"1. 协助公司项目开发；2. 根据需求文档进行相关产品的开发、撰写开发文档；3. 保质保量按时完成开发任务；1.本科及以上学历，计算机相关专业，2020届毕业生；2.熟悉Java编程，spring.mvc、spring、  mybatis 、volacity 、easyUI、 jquery、bootstrap；3.熟悉sql语句和数据存储过程编写，了解sql语句性能调优；4.有互联网项目、电商项目开发经验者优先考虑；5.有linux系统,redis缓存,nginx服务器使用经验者优先考虑。"
硕士,应届生,五险一金补充医疗保险定期体检年终奖带薪年假免费班车餐补通讯补贴交通补助五险一金补充医疗保险定期体检年终奖带薪年假免费班车餐补通讯补贴交通补助扁平管理公司氛围好领导nice带薪年假,2,4K,后端开发实习生,北京,"实习天数：5天/周1、负责后台应用服务器编写；完成数据接口、数据库、后台的开发工作；2、参与产品架构设计。3、按照分配的工作，独立、高效的完成开发工作；1、计算机及相关专业，基础扎实，硕士及以上学历；2、熟悉JAVA ，熟练掌握SpringMVC、Spring、Maven等，对jvm虚拟机有一定了解；3、熟悉 HTTP、REST、JSON 等常用技术和数据结构；4、接触过动态语言如perl，python，ruby等；5、熟悉MySQL或其他关系型数据库；了解分布式数据库，如MongoDB；熟悉当前比较流行的WEB容器的结构、部署、调优,熟悉各种容器优缺点尤佳。6、有大并发请求的开发和优化经验者优先。Plus：- 有良好的编程习惯和素养- 具备较强地沟通协作能力，善于学习，有较强地分析解决问题的能力- 对新技术的发展趋势保持关注，能不断学习最新技术，爱好创新注意：此招聘长期有效"
硕士,应届生,五险一金补充医疗保险定期体检加班补助带薪年假餐补交通补助零食下午茶五险一金补充医疗保险定期体检加班补助带薪年假餐补交通补助零食下午茶关键业务团队发展空间大,3,6K,后端研发实习生,北京,爱奇艺后端开发和技术研究相关工作1、掌握使用 Java 编程，具有一定的 Java 项目开发相关经验；2、积极进取，有良好的团队合作精神；3、聪明好学，认真细心；具有优秀的学习能力；4、北京在校研究生，实习时间要求半年及以上，每周至少保证3个工作日；温馨提醒：如果 7 天内您没有收到爱奇艺的面试邀请，那么目前我们不会安排您参加后续的面试环节，感谢您的理解和对爱奇艺的关注与认可。爱奇艺会员技术团队，负责爱奇艺核心VIP会员业务
3个月,4天/周,五险一金补充医疗保险定期体检年终奖带薪年假五险一金补充医疗保险定期体检年终奖带薪年假年度旅游扁平管理地铁周边领导nice公司氛围好,200,210/天,（2020届）Java研发实习生,北京,1、承接项目任务分配，根据任务具体要求，完成软件研发及运行维护等工作；2、负责相关文档类材料的编写、更新等工作;3、负责项目组开发、管理类软件的运维工作。1、计算机相关专业，本科以上学历；2、在校期间学习过较全面的计算机原理、数据结构、设计模式、计算机网络、数据库技术等软件工程知识；3、Java基础良好，熟练使用SSM框架，熟练使用svn等版本管理工具、熟练使用Eclipse/IDEA等开发工具；4、熟练使用SpringBoot、SpringCloud、Maven等优先；5、在校期间参与过软件开发竞技比赛并取得较好成绩的优先；6、学习能力强，认真能吃苦，有良好的沟通表达能力。PS：参与公司中千万级项目，表现良好，毕业后优先转正，可接受每周固定出勤几天。
硕士,1-3年,五险一金补充医疗保险定期体检年终奖股票期权带薪年假包吃节日福利零食下午茶五险一金补充医疗保险定期体检年终奖股票期权带薪年假包吃节日福利零食下午茶不打卡带薪年假免费三餐固定14薪租房补助股票期权节日礼包七险一金,3,6K,知识图谱Java实习生,北京,1、知识图谱技术平台的设计、开发和自测；2、知识图谱应用产品的设计、开发和自测；3、参与产品设计，与团队共同制定产品方案。1、计算机或相关专业本科及以上学历，985、211院校优先考虑；2、熟练掌握数据结构、算法、数据库、计算机网络、操作系统等基础知识；3、精通Java语言，有实际项目开发经验者优先;4、对知识图谱有经验或兴趣者优先，有图数据库开发经验者优先；5、有较强的学习能力和团队合作能力，有主动性、责任心和上进心；6、对医疗行业有兴趣，对业务和产品有兴趣，有相关经验者优先；7、每周至少能够实习4天，能全职实习者优先，能长期实习者优先。医渡云是专注于医疗大数据的高科技企业，在行业内处于绝对领先地位。公司与中国领先的医疗机构共同建立“医疗大数据”平台，利用机器学习和人工智能技术，助力医疗机构和医生，为患者提供更好的医疗服务。团队成员主要来自百度、阿里巴巴、GE、301医院等企业和机构，具有丰富的大数据及医疗行业经验。
硕士,应届生,,2,6K,Java开发实习生2020年毕业生,北京,"1.     根据项目要求负责JAVA应用系统的代码的编写.2.     依据产品需求积极参与项目，包括需求分析、系统设计和程序开发等，维护高并发下的服务稳定.1、   具有java开发相关工作经验。2、   熟悉缓存memcache,mongodb，redis等分布式系统。3、   熟悉JAVA、J2EE体系结构，对Jsp、Servlet、Html、Javascript有深入的了解；4、   精通开源框架，如：spring,struts,mybatis，能够了解其原理，了解微服务开发架构。5、   能够提供疑难问题的解决方案，较强的解决问题的能力7、   熟练一到两种主流数据库，oracle,sql server, mysql等。本岗位只招聘2020年7月毕业的同学。"
硕士,应届生,,4,5K,Java服务端开发工程师（实习）,北京,主要工作：在资深工程师的带领下，完成支付平台相关功能的开发。1. 2020年或2021年毕业，保证至少4天/周，持续实习5个月以上 。2. 本科以上学历，计算机、软件工程、数学、通信等相关专业。3. 基础扎实，包括数据结构、算法，数据库，操作系统，网络等；4. 有java开发经验的优先，有其他知名公司实习经验的优先。5. 有大数据开发、数据建模、处理和分析相关经验优先。通过实习能获得：​1. 实习期间表现优秀，可以提前获得小米的校招offer，在户口方面优先考虑。2. 应用互联网公司主流技术栈，能学到和用到通用的、行业领先的技术。3. 各种福利：行业领先产品、公司重点项目、大平台成长快、团队氛围非常nice，零食水果，免费运动小组和场地，还有其他数不过来的福利。
3个月,4天/周,股票期权带薪年假不打卡扁平管理领导nice移动互联网公司氛围好股票期权带薪年假不打卡扁平管理领导nice移动互联网公司氛围好股票期权带薪年假不打卡扁平管理领导nice移动互联网公司氛围好,200,300/天,校招-软件开发实习生,北京,加入我们，用优秀的架构、干净的代码实现业务运行逻辑、基本功能实现、数据业务挖掘，甚至是全流程参与全新产品的研发；加入我们，你就能用代码影响产品，为互联网及区块链产品提供专业的后台支撑体系。加入我们，你就能成长为最优秀的软件编码、测试模块的开发人士，未来的你一定是java达人或C++大牛；也可能是PHP，GO，前端高手；不论你是否只是个痴迷技术的新人，只要你拥有极客精神，愿意在互联网的研发世界和顶级技术大牛过招，来吧，绚丽的舞台已经搭建完毕，任何条条框框都阻拦不了优秀的你。我们的目标就是让优秀的你未来可期！理想的求职者1、 应届毕业生或毕业一年内海外留学者2、 热爱互联网，对软件开发抱有浓厚兴趣，善于学习，勇于挑战新知识3、 思路灵活多变，愿意深入coding世界，能与大牛们打成一片4、 只要你学习过以下一个专业领域，掌握相关理论知识，就欢迎你前来骚扰：Java相关技术和框架(Struts、Spring、Hibernate、iBATIS)知识；前端框架知识（Bootstrap、Angular、Vue.js）；PHP、 Go、C/C++ 等相关开发语言；加分（非必备）项：有获奖经历/有学生干部经验/优秀毕业生/获优秀毕业论文者/博士毕业生
4个月,4天/周,五险一金定期体检加班补助年终奖带薪年假员工旅游免费班车餐补交通补助节日福利五险一金定期体检加班补助年终奖带薪年假员工旅游免费班车餐补交通补助节日福利带薪年假领导nice公司氛围好不打卡地铁周边,150,300/天,软件实习生,北京,熟悉JAVA开发语言，熟悉数据库理论及SQL语言，熟悉J2EE常用开发框架的优先。实习软件工程师。跟着师傅系统性的学习软件开发，软件测试等专业技能。有真实商业项目实战的机会；宽进严出，选拔时对技术基础要求低，看重综合素质和发展潜力；定期考核，每月剔除不合格员工；优秀的实习生可以在毕业后直接入职公司并转正。欢迎计算机相关专业大三大四在读学生。也欢迎逻辑思维能力强的非相关专业在校生如果你好学上进，想在软件业有一个靠谱的起点，请选择来中科软实习吧！备注：1、2019年拿到毕业证的和大专生勿扰！2、需要学校可以开具实习证明。
本科,1-3年,领导nice地铁周边带薪年假公司氛围好领导nice地铁周边带薪年假公司氛围好领导nice地铁周边带薪年假公司氛围好,10,13K,java工程师,北京,1.熟悉使用spring-boot2.熟悉spring-cloud或dubbo，以及部署。3.熟悉mvn架构服务。4.了解数据库优化。5.了解vue或angular。6.熟悉linux系统操作。博瑞凯管理咨询成立于2008年，十年中，我们以专业的财税服务为切入点，依靠专业团队，致力于为中小企业提供财税服务和咨询顾问的综合机构。首财官智能财务软件是博瑞凯旗下自行研发的软件产品。它通过财务大数据分析，查找企业管理运营失控点，降低企业运营管理成本，提升企业运营抗风险能力。
大专,1-3年,,3,6K,Java软件开发实习生,北京,JAVA工程师 岗位职责：1.1年以上JAVA WEB开发工作经验 ;2.负责程序开发、测试、部署和系统的日常维护、修改工作; 3.学习能力强，拥有优秀的逻辑思维能力，有较强的学习创新能力;4.具有良好的沟通、交流、需求理解能力，工作积极主动，责任心强，能承担一定的工作压力。
本科,应届生,五险一金加班补助年终奖带薪年假通讯补贴交通补助出差补助五险一金加班补助年终奖带薪年假通讯补贴交通补助出差补助地铁周边领导nice带薪年假公司氛围好,2,3K,实习生,北京,JAVA开发实习生，专业不限。核心团队从业金融行业平均超过10年，成员从国内外金融It名企的高管团队、中国金融管理领域的精英组成，还有来自金融业的从业资深顾问以及核心技术研发领军人。
本科,经验不限,,4,6K,研发实习生,北京,"此职位接受暑期实习&长期实习负责相关业务后端服务/数据处理流程/基础架构及平台设计开发工作。1. 熟练掌握一门或多门开发语言 (Java, C++等)；2. CS基础扎实，熟练掌握数据结构、计算机网络、操作系统、多线程、数据库等基础知识；3. 本科及以上学历，计算机相关专业，每周可实习4天以上，持续6个月以上；4. 具备优秀的逻辑思维能力，对解决挑战性问题充满热情，善于分析问题解决问题；5. 良好的团队协作精神，较强的沟通能力和学习能力，富有责任心。"
硕士,应届生,五险一金补充医疗保险定期体检年终奖股票期权带薪年假员工旅游免费班车餐补节日福利五险一金补充医疗保险定期体检年终奖股票期权带薪年假员工旅游免费班车餐补节日福利,6,11K,蚂蚁金服后台/前端/java/数据实习生招聘,北京,1、就读于国内985/211大学或国外知名学院的计算机、软件、电子信息等专业；2、2020年毕业的本科、硕士、博士，主攻方向为Java、数据、算法中的一个即可；3、掌握JAVA等编程语言及工具，对数据结构、算法、数据库、操作系统基本原理、计算机体系结构、计算机网络、离散数学等基础学科掌握扎实；4、对某一领域有强烈的好奇心，愿意为此投入更多额外精力，有实际动手经验，并取得最终的成果；5、如有实际动手经验，并有一定成果（技术运用到实际场景并解决问题），或有重要学术论文发表在国际顶级会议或期刊，或有相关计算机领域专利，此为加分项。
硕士,经验不限,五险一金定期体检带薪年假免费班车餐补节日福利零食下午茶五险一金定期体检带薪年假免费班车餐补节日福利零食下午茶扁平管理人工智能领导nice股票期权带薪年假不打卡,2,3K,软件研发实习生,北京,工作职责：-负责参与公司舆情分析监控工具和平台开发-参与公司日志采集传输系统开发-舆情风险分析、热点事件监控，问题定位跟踪算法开发-参与公司流式统计平台开发-计算机相关专业，本科及以上-有较为丰富的linux下C++/PHP/Java项目经验-熟悉数据结构等基础知识-执行力强，思维敏捷，做事靠谱QEC工程质量中心，业内资深的工程实践团队。团队当前主攻产品舆情 用户反馈方向，致力于AI技术在NLP方向的应用，打造专业的反馈舆情解决方案。
本科,1年以内,五险一金补充医疗保险定期体检年终奖带薪年假餐补通讯补贴交通补助包吃节日福利零食下午茶五险一金补充医疗保险定期体检年终奖带薪年假餐补通讯补贴交通补助包吃节日福利零食下午茶,4,5K,Java 实习生,北京,1、如果你热爱编程，热爱学习最酷的技术。2、如果你的目标是极客工程师，喜欢工程师文化，喜欢自组织，扁平化管理的工作氛围。3、如果你喜欢接受挑战，喜欢攻克一个个难题后带来的成就感。4、追求做一个编码艺术家，而不是一个码农。那么，我们需要的就是你！！！我们的工作是传统CRM行业向互联网转型，旨在一起影响CRM行业。拥抱开源，崇尚敏捷实践。1、熟悉java/.net/python等任意一种开发语言，了解设计模式/设计原则，熟悉面向对象的分析设计和工具。2、熟悉掌握SQL语言，能够熟练进行数据库设计，有Oracle、MySQL、SQL Server等相关数据库项目开发经验。3。熟悉HTML、XML、JSON、JavaScript、AJAX等相关WEB技术。4、计算机科学或相关专业领域的本科及以上学历；5、具备良好的代码编程习惯，具备良好的沟通和口头及书面表达能力；良好的学习能力及较强的团队精神；6、英语能力突出。7、学习能力强，基础好8、在校生
硕士,经验不限,五险一金补充医疗保险定期体检加班补助全勤奖年终奖股票期权带薪年假员工旅游免费班车餐补通讯补贴交通补助包吃节日福利住房补贴零食下午茶五险一金补充医疗保险定期体检加班补助全勤奖年终奖股票期权带薪年假员工旅游免费班车餐补通讯补贴交通补助包吃节日福利住房补贴零食下午茶,2,4K,Java实习生,北京,"公司介绍：阿里健康科技（中国）有限公司，是阿里巴巴集团投资控股的公司之一。凭借阿里巴巴集团在电子商务、大数据和云计算领域的优势，阿里健康以用户为核心，为医药健康行业提供全面的互联网解决方案。作为在线医药服务和医药O2O的先行者，阿里健康正在打造完整的线上线下一体的医药健康服务网络。?    招募人群：20年毕业的硕士及以上在读学生，计算机、算法、数据挖掘、机器学习等相关专业。?    职位亮点：与阿里系技术大牛共事，团队氛围好，分配师兄一对一指导帮助成长，实习期表现优异者有转正机会，有适当福利补助。?    实习时间要求：每周可实习4天，可连续实习2个月或以上。?    实习地点：北京市朝阳区望京绿地中心?    简历命名格式：职位+学校+毕业时间+姓名+可实习时间+可实习时长?    统一收简历邮箱：*****-inc.com?    职位：JAVA开发实习生1、 参与需求评审、功能设计和服务端编码开发；2、 参与新技术预研；3、 和众多优秀的工程师一起用新技术在医疗健康领域进行创新；1、具备较强的编程基本功，熟练掌握JAVA编程语言，熟悉常用数据结构与算法；2、熟悉网络编程、多线程编程、分布式、搜索原理等；3、了解主流数据库（MySQL或Oracle），熟练使用SQL语言；4、有spring, mybatis 等开源软件使用经验优先；5、具备较强的学习能力和意愿；具备良好的沟通能力，强烈的责任心和团队合作精神；6、 热爱计算机以及互联网技术，热衷于解决挑战性的问题，追求极致的用户体验；7、 有竞赛经验（e.g. 大学生数学建模竞赛、“挑战杯”、机器人足球比赛）、项目实习经验者优先。"
本科,1-3年,,5,6K,软件工程师实习生,北京,1.针对特定行业需求，撰写需求分析报告，参与总体设计。2.参与项目的系统设计和核心代码开发。3.参与软硬件集成工作。
